component,season,game_id,team,adapter_prediction,saved_prediction
market,2025,401761648,Texas State,0.03297861781321264,0.032978617813223
market,2025,401761654,Texas State,-0.7094297483493845,-0.7094297483493961
market,2025,401761659,Texas State,1.0931668051749848,1.0931668051749737
market,2025,401761667,Texas State,0.5731676706589285,0.5731676706589425
market,2025,401752938,Texas Tech,1.234180558018221,1.234180558018222
market,2025,401756901,Texas Tech,-0.3477575791073933,-0.3477575791074041
market,2025,401756913,Texas Tech,0.7540771274712476,0.7540771274712399
market,2025,401756921,Texas Tech,0.9195752099944399,0.9195752099944352
market,2025,401756923,Texas Tech,0.6037141057790054,0.6037141057790052
market,2025,401756933,Texas Tech,1.9186374499409993,1.9186374499410048
market,2025,401756941,Texas Tech,0.3000158623929172,0.3000158623929011
market,2025,401756945,Texas Tech,0.8378845967089645,0.8378845967089639
market,2025,401756953,Texas Tech,1.5209159100697038,1.5209159100697194
market,2025,401756968,Texas Tech,1.3896810306649126,1.3896810306649143
market,2025,401777327,Texas Tech,0.8272959473125966,0.8272959473125934
market,2025,401757232,Toledo,0.644738867411565,0.6447388674115756
market,2025,401762820,Toledo,0.7139132137025996,0.7139132137026121
market,2025,401762824,Toledo,1.3747689389778448,1.37476893897787
market,2025,401762835,Toledo,0.6212040229463061,0.6212040229463162
market,2025,401762842,Toledo,1.3460687442337216,1.34606874423373
market,2025,401752952,Toledo,0.07843941591811776,0.078439415918121
market,2025,401762854,Toledo,0.7347443050534523,0.7347443050534639
market,2025,401762860,Toledo,0.39004439852889994,0.3900443985288924
market,2025,401762867,Toledo,1.8207387574414309,1.8207387574414449
market,2025,401762872,Toledo,0.6581456118999554,0.6581456118999645
market,2025,401761608,Troy,0.06903036546881972,0.0690303654688171
market,2025,401761613,Troy,-0.1032215305747018,-0.1032215305746779
market,2025,401761621,Troy,-0.017922225735866437,-0.017922225735865
market,2025,401761627,Troy,-0.1124690097672773,-0.1124690097672722
market,2025,401761633,Troy,0.48236341372771807,0.4823634137277346
market,2025,401761638,Troy,0.7362218954711673,0.7362218954711768
market,2025,401761643,Troy,0.8085328563638583,0.8085328563638792
market,2025,401761649,Troy,-0.3921682312851946,-0.3921682312851813
market,2025,401761660,Troy,0.5752312439887108,0.5752312439887173
market,2025,401761666,Troy,-0.405875044867487,-0.4058750448674904
market,2025,401777352,Troy,-0.9636539792999229,-0.9636539792999224
market,2025,401761601,Tulane,0.8216203580495639,0.8216203580495693
market,2025,401754534,Tulane,-0.24394597833918194,-0.2439459783391831
market,2025,401752711,Tulane,-0.645011425216335,-0.6450114252163435
market,2025,401762474,Tulane,0.678723519328073,0.6787235193281084
market,2025,401762480,Tulane,0.19601347358694085,0.1960134735869379
market,2025,401762488,Tulane,0.5658195489543076,0.5658195489543157
market,2025,401762443,Tulane,0.27541780066675553,0.2754178006667548
market,2025,401762501,Tulane,-0.6535683294287831,-0.6535683294287828
market,2025,401762509,Tulane,0.691317906808536,0.6913179068085308
market,2025,401762515,Tulane,0.12859029326245613,0.1285902932624548
market,2025,401762518,Tulane,1.7601055832173615,1.760105583217368
market,2025,401777324,Tulane,-0.3262559348322715,-0.3262559348322714
market,2025,401762465,Tulsa,-0.9465495453204137,-0.946549545320428
market,2025,401756900,Tulsa,-0.7135919742846378,-0.7135919742846495
market,2025,401762474,Tulsa,-0.609475828511199,-0.6094758285112309
market,2025,401762478,Tulsa,-0.9241597242702728,-0.9241597242702712
market,2025,401762486,Tulsa,-0.8447022800208495,-0.8447022800208315
market,2025,401762495,Tulsa,-0.11951139729378882,-0.1195113972937845
market,2025,401762505,Tulsa,-0.08544980993877935,-0.0854498099387604
market,2025,401752945,Tulsa,0.1223086820638443,0.1223086820638692
market,2025,401762512,Tulsa,-0.3650771997443383,-0.3650771997443333
market,2025,401762517,Tulsa,0.8050890721949057,0.805089072194929
market,2025,401762463,UAB,0.8801988813458712,0.8801988813458901
market,2025,401752715,UAB,-2.2033515553999816,-2.203351555399997
market,2025,401762476,UAB,-0.15192351105349375,-0.1519235110534944
market,2025,401762482,UAB,-0.20865988926746637,-0.2086598892674481
market,2025,401762487,UAB,-1.4676421310450842,-1.467642131045085
market,2025,401757173,UAB,-0.36650386627782605,-0.366503866277843
market,2025,401762502,UAB,0.24462709662246604,0.2446270966224912
market,2025,401762506,UAB,-0.7589519488762422,-0.7589519488762374
market,2025,401762511,UAB,-1.2445644924361166,-1.2445644924361088
market,2025,401762517,UAB,-0.5856799664476021,-0.5856799664475955
market,2025,401754640,UCF,0.10841214743612308,0.1084121474361212
market,2025,401756906,UCF,-0.3062727010384633,-0.306272701038486
market,2025,401756915,UCF,-0.2539249457242038,-0.2539249457242043
market,2025,401756917,UCF,-0.6837680101759323,-0.6837680101759491
market,2025,401756928,UCF,0.35755017489582347,0.3575501748958123
market,2025,401756936,UCF,-0.008629459294528316,-0.008629459294536
market,2025,401756946,UCF,0.05266990374667769,0.0526699037466853
market,2025,401756953,UCF,-1.5192771866402097,-1.5192771866402457
market,2025,401756959,UCF,0.712875596626984,0.7128755966269952
market,2025,401756963,UCF,-1.1164513412327486,-1.11645134123276
market,2025,401752823,UCLA,-0.2925356228904518,-0.2925356228904458
market,2025,401752837,UCLA,0.4142452013740467,0.4142452013740426
market,2025,401752851,UCLA,-1.029985508295119,-1.0299855082951306
market,2025,401752855,UCLA,-1.9322662671315907,-1.9322662671316284
market,2025,401752863,UCLA,-0.36366864296347173,-0.3636686429634794
market,2025,401752879,UCLA,0.6183885736146545,0.6183885736146516
market,2025,401752885,UCLA,-1.3611582679164171,-1.3611582679164207
market,2025,401752895,UCLA,0.08086211968042412,0.080862119680424
market,2025,401752900,UCLA,-2.0725295040695455,-2.0725295040695633
market,2025,401752910,UCLA,-0.6590695666832196,-0.6590695666832324
market,2025,401752919,UCLA,-1.425350066644948,-1.4253500666449586
market,2025,401757168,UConn,0.4832215936646455,0.4832215936646533
market,2025,401757169,UConn,0.9108159759615877,0.91081597596161
market,2025,401757170,UConn,-0.23507652431685955,-0.2350765243168582
market,2025,401757171,UConn,0.13475903173900475,0.1347590317389979
market,2025,401754569,UConn,0.34127423778699895,0.3412742377869937
market,2025,401757172,UConn,0.8038584830451833,0.8038584830451959
market,2025,401757173,UConn,0.5494223809726854,0.5494223809727147
market,2025,401754590,UConn,-0.5405832960967475,-0.5405832960967567
market,2025,401757174,UConn,0.5052254521191927,0.5052254521192024
market,2025,401757175,UConn,0.3324252477836464,0.3324252477836584
market,2025,401757267,UL Monroe,-0.7598155072178286,-0.7598155072178152
market,2025,401761616,UL Monroe,-0.02215095061854868,-0.0221509506185518
market,2025,401752858,UL Monroe,-0.5434515213234352,-0.543451521323433
market,2025,401761623,UL Monroe,0.14835980233577345,0.1483598023357942
market,2025,401761633,UL Monroe,-0.4427223956741849,-0.4427223956741901
market,2025,401761637,UL Monroe,-0.9656231499795949,-0.9656231499795974
market,2025,401761641,UL Monroe,-1.1689351822146354,-1.1689351822146463
market,2025,401761653,UL Monroe,-0.36459851513404445,-0.3645985151340541
market,2025,401761659,UL Monroe,-1.1635699548485396,-1.1635699548485336
market,2025,401761665,UL Monroe,-0.483632543706621,-0.4836325437066129
market,2025,401752823,UNLV,-0.1150678616857461,-0.1150678616857504
market,2025,401760376,UNLV,0.272383812657552,0.2723838126575562
market,2025,401760385,UNLV,0.270439930515036,0.2704399305150416
market,2025,401760386,UNLV,0.6539179173933498,0.6539179173933605
market,2025,401760393,UNLV,-0.6867814753502446,-0.6867814753502305
market,2025,401760404,UNLV,0.2176992392237285,0.2176992392237329
market,2025,401760407,UNLV,0.08812255728030881,0.0881225572803071
market,2025,401760414,UNLV,0.34295876575885753,0.3429587657588517
market,2025,401760418,UNLV,0.19088174038104366,0.1908817403810449
market,2025,401760425,UNLV,0.574237345886817,0.5742373458868191
market,2025,401777326,UNLV,0.16167744730669725,0.1616774473067162
market,2025,401752814,USC,1.6554016746770586,1.655401674677065
market,2025,401752832,USC,1.03959370479109,1.0395937047910924
market,2025,401752847,USC,0.8456637058134486,0.8456637058134513
market,2025,401752850,USC,0.1483862122167474,0.1483862122167429
market,2025,401752868,USC,-0.22113538781519113,-0.2211353878151954
market,2025,401752871,USC,-0.6395244844391691,-0.6395244844391987
market,2025,401752892,USC,0.23973228566960345,0.239732285669588
market,2025,401752896,USC,0.7032274006799232,0.7032274006799142
market,2025,401752907,USC,0.2726726077034768,0.2726726077034664
market,2025,401752911,USC,-0.7949183166812783,-0.7949183166812968
market,2025,401752919,USC,1.1190101017780953,1.1190101017780965
market,2025,401752706,UTEP,-2.064295874333352,-2.0642958743333697
market,2025,401757267,UTEP,0.8024689882893565,0.8024689882893566
market,2025,401757272,UTEP,0.07100835573256688,0.0710083557325898
market,2025,401757277,UTEP,-0.0935272064168264,-0.093527206416827
market,2025,401757284,UTEP,0.4046509240733141,0.4046509240733118
market,2025,401757289,UTEP,-0.37540537633322923,-0.3754053763332341
market,2025,401757297,UTEP,0.23445451931597314,0.2344545193159878
market,2025,401757304,UTEP,-0.2805398909560301,-0.2805398909560164
market,2025,401757309,UTEP,0.3677294583762649,0.3677294583762812
market,2025,401757310,UTEP,-0.097277447870288,-0.0972774478702653
market,2025,401761603,UTSA,0.4355430885257696,0.43554308852579
market,2025,401760373,UTSA,0.15969743846768905,0.1596974384676992
market,2025,401762479,UTSA,0.2457215461425111,0.2457215461425164
market,2025,401762485,UTSA,0.3252780017351791,0.3252780017351742
market,2025,401762491,UTSA,0.04608315334914066,0.0460831533491327
market,2025,401762443,UTSA,-0.4622695484894525,-0.4622695484894328
market,2025,401762500,UTSA,-0.8282005788574135,-0.8282005788574434
market,2025,401762507,UTSA,1.075355818548796,1.0753558185488234
market,2025,401762513,UTSA,-0.3065048833499,-0.3065048833499033
market,2025,401762441,UTSA,0.7930116793932783,0.7930116793932855
market,2025,401756895,Utah,1.7644015760245515,1.7644015760245666
market,2025,401756901,Utah,0.18174648714001618,0.1817464871400141
market,2025,401756908,Utah,0.39702585940958257,0.3970258594095849
market,2025,401756922,Utah,0.38938029315635736,0.3893802931563392
market,2025,401756924,Utah,0.5506217773769176,0.550621777376912
market,2025,401756934,Utah,0.8198538387387518,0.8198538387387643
market,2025,401756942,Utah,0.5235116914633221,0.5235116914633015
market,2025,401756949,Utah,0.7563996265035414,0.7563996265035338
market,2025,401756960,Utah,1.2608892366230193,1.2608892366230244
market,2025,401756964,Utah,0.5349542292616045,0.5349542292616143
market,2025,401752694,Utah State,-1.729116590750916,-1.729116590750931
market,2025,401760368,Utah State,0.21782476571243328,0.2178247657124438
market,2025,401752725,Utah State,-0.9354312212897478,-0.9354312212897374
market,2025,401760389,Utah State,0.4725457561254409,0.4725457561254697
market,2025,401760396,Utah State,0.2615294428336803,0.2615294428337018
market,2025,401760400,Utah State,0.005964997088839493,0.0059649970888464
market,2025,401760409,Utah State,0.47798433907582455,0.4779843390758517
market,2025,401760414,Utah State,-0.07615149940620863,-0.076151499406206
market,2025,401760417,Utah State,0.15756973174702468,0.1575697317470387
market,2025,401760422,Utah State,0.1615676445014788,0.1615676445014804
market,2025,401752704,Vanderbilt,0.3184242293342082,0.3184242293342271
market,2025,401752716,Vanderbilt,1.9995175778703265,1.9995175778703445
market,2025,401752725,Vanderbilt,1.7607464932003394,1.7607464932003694
market,2025,401752726,Vanderbilt,-0.6758308055568618,-0.6758308055568536
market,2025,401752745,Vanderbilt,0.09605096855825498,0.096050968558258
market,2025,401752752,Vanderbilt,0.2943355573200358,0.2943355573200238
market,2025,401752758,Vanderbilt,0.03201172348139793,0.0320117234813858
market,2025,401752764,Vanderbilt,0.3331848711208187,0.3331848711208151
market,2025,401752782,Vanderbilt,0.3159260117015975,0.3159260117015959
market,2025,401752791,Vanderbilt,-0.13615444979800082,-0.1361544497980144
market,2025,401754524,Virginia,0.12375866213664197,0.1237586621366409
market,2025,401754539,Virginia,1.007507722005995,1.0075077220060098
market,2025,401754543,Virginia,-0.3263776398702959,-0.3263776398702988
market,2025,401754554,Virginia,-0.18661693869256563,-0.1866169386925728
market,2025,401752951,Virginia,1.2107629133414741,1.2107629133414872
market,2025,401754573,Virginia,0.7714677698145053,0.7714677698145167
market,2025,401754576,Virginia,0.23789846714154786,0.2378984671415422
market,2025,401754589,Virginia,0.5397308212392091,0.5397308212392117
market,2025,401754593,Virginia,-0.3758457958536835,-0.3758457958536844
market,2025,401754613,Virginia,0.6200838136303107,0.6200838136303075
market,2025,401777328,Virginia,0.5121257998853495,0.5121257998853623
market,2025,401752695,Virginia Tech,-0.1771023048823248,-0.177102304882333
market,2025,401754536,Virginia Tech,0.009776434855588951,0.0097764348555908
market,2025,401754548,Virginia Tech,-1.1318147920631307,-1.1318147920631396
market,2025,401754556,Virginia Tech,0.03912825954658671,0.0391282595465763
market,2025,401754560,Virginia Tech,-0.9323196731113854,-0.9323196731113884
market,2025,401754372,Virginia Tech,0.15294784172814327,0.1529478417281315
market,2025,401754580,Virginia Tech,-0.8099000078771482,-0.8099000078771605
market,2025,401754594,Virginia Tech,-0.762182626483577,-0.7621826264835917
market,2025,401754603,Virginia Tech,-1.058683579170214,-1.0586835791702218
market,2025,401754613,Virginia Tech,-0.647848325464091,-0.6478483254641058
market,2025,401754531,Wake Forest,-0.7901970309812176,-0.7901970309812341
market,2025,401754546,Wake Forest,-0.7625650438477882,-0.7625650438477976
market,2025,401754556,Wake Forest,-0.25117098073988414,-0.2511709807398888
market,2025,401754563,Wake Forest,0.27453992463783405,0.2745399246378437
market,2025,401752942,Wake Forest,0.014283959910248565,0.0142839599102568
market,2025,401754578,Wake Forest,-0.3941653324505858,-0.3941653324505913
market,2025,401754589,Wake Forest,-0.46326612999060474,-0.4632661299906063
market,2025,401754596,Wake Forest,0.2508235876734445,0.2508235876734292
market,2025,401754606,Wake Forest,1.2069332198120144,1.2069332198120244
market,2025,401754610,Wake Forest,0.09342338308394128,0.0934233830839401
market,2025,401752842,Washington,0.935392650900092,0.9353926509000924
market,2025,401752852,Washington,-0.6783464136433596,-0.6783464136433827
market,2025,401752857,Washington,0.2313288246094825,0.2313288246094776
market,2025,401752862,Washington,0.43385860815317334,0.4338586081531691
market,2025,401752873,Washington,-0.32043159525541504,-0.3204315952554258
market,2025,401752880,Washington,-0.07166884421102336,-0.0716688442110337
market,2025,401752899,Washington,0.5177792335687224,0.5177792335687071
market,2025,401752902,Washington,0.6998511299596017,0.6998511299595943
market,2025,401752910,Washington,0.4457559622371086,0.4457559622370997
market,2025,401752917,Washington,-0.20575235644476894,-0.2057523564447783
market,2025,401752949,Washington State,-0.25187969446758884,-0.2518796944676205
market,2025,401752842,Washington State,-1.3664524371364093,-1.366452437136405
market,2025,401752950,Washington State,-0.8093062628265754,-0.8093062628265818
market,2025,401752733,Washington State,-1.7651610130076054,-1.765161013007631
market,2025,401752951,Washington State,-0.5110491634633079,-0.5110491634633088
market,2025,401752952,Washington State,0.31315548407206245,0.3131554840720716
market,2025,401752943,Washington State,0.6526399998677048,0.6526399998677244
market,2025,401752953,Washington State,0.8427934644245065,0.84279346442454
market,2025,401752954,Washington State,-0.6728007042202226,-0.6728007042202172
market,2025,401752946,Washington State,1.1024192209654882,1.1024192209655157
market,2025,401754638,West Virginia,-0.3871226844991687,-0.3871226844991775
market,2025,401756899,West Virginia,-0.6689555843689654,-0.6689555843689804
market,2025,401756908,West Virginia,-0.6660225800344645,-0.6660225800344661
market,2025,401756909,West Virginia,-1.3331178378304973,-1.333117837830498
market,2025,401756928,West Virginia,-0.42805965057869555,-0.4280596505787008
market,2025,401756935,West Virginia,-1.081825503151011,-1.081825503151017
market,2025,401756938,West Virginia,-0.8678801009501669,-0.8678801009501922
market,2025,401756947,West Virginia,0.5143806650559055,0.51438066505591
market,2025,401756948,West Virginia,-0.4198712962681803,-0.4198712962681812
market,2025,401756968,West Virginia,-1.23373156437638,-1.233731564376395
market,2025,401757232,Western Kentucky,-0.429463102261751,-0.4294631022617665
market,2025,401757268,Western Kentucky,0.4511281009406871,0.451128100940688
market,2025,401757273,Western Kentucky,0.24469388528158342,0.2446938852815841
market,2025,401757276,Western Kentucky,-0.11512450606855751,-0.1151245060685497
market,2025,401757281,Western Kentucky,0.7035950672602933,0.7035950672603117
market,2025,401757286,Western Kentucky,-0.3774245064676799,-0.3774245064676801
market,2025,401757294,Western Kentucky,0.4452419616080817,0.4452419616080738
market,2025,401757303,Western Kentucky,0.9268285135540577,0.9268285135540666
market,2025,401752777,Western Kentucky,-1.5011013154183837,-1.5011013154184
market,2025,401757312,Western Kentucky,0.37439980466448275,0.3743998046644778
market,2025,401762461,Western Michigan,-0.45369986077435276,-0.4536998607743316
market,2025,401752829,Western Michigan,-1.1854592375638848,-1.1854592375638853
market,2025,401762820,Western Michigan,-0.387021994599254,-0.3870219945992439
market,2025,401762832,Western Michigan,0.9965881315036278,0.9965881315036428
market,2025,401762834,Western Michigan,0.7743992237422193,0.7743992237422406
market,2025,401762874,Western Michigan,0.32219020591733916,0.3221902059173458
market,2025,401762850,Western Michigan,0.6776796663220239,0.6776796663220666
market,2025,401762857,Western Michigan,0.22773489624595777,0.2277348962459773
market,2025,401762864,Western Michigan,0.5584416867305639,0.5584416867305808
market,2025,401762869,Western Michigan,0.7135936233594278,0.7135936233594514
market,2025,401777329,Western Michigan,0.3121106633815711,0.3121106633815997
market,2025,401752820,Wisconsin,1.4626797737290413,1.462679773729045
market,2025,401752696,Wisconsin,-1.2548245380340295,-1.25482453803406
market,2025,401752845,Wisconsin,0.5574269478724911,0.5574269478724869
market,2025,401752856,Wisconsin,-1.343151498051133,-1.3431514980511474
market,2025,401752869,Wisconsin,-0.3392610986628837,-0.3392610986629107
market,2025,401752877,Wisconsin,-1.698873319140745,-1.698873319140764
market,2025,401752886,Wisconsin,-1.9480182899859044,-1.9480182899859384
market,2025,401752899,Wisconsin,-0.6089442113631098,-0.6089442113631254
market,2025,401752901,Wisconsin,-1.3874815986479883,-1.3874815986480138
market,2025,401752915,Wisconsin,-0.47390624150395144,-0.4739062415039533
market,2025,401752918,Wisconsin,0.45846669499920223,0.4584666949991868
market,2025,401756895,Wyoming,-1.182698929213874,-1.1826989292138907
market,2025,401756897,Wyoming,-0.45711379923856355,-0.4571137992385618
market,2025,401760385,Wyoming,-0.13574528051392798,-0.1357452805139141
market,2025,401760391,Wyoming,0.027662013500130644,0.0276620135001329
market,2025,401760392,Wyoming,-0.049880276517470845,-0.0498802765174657
market,2025,401760398,Wyoming,0.3486188511757753,0.3486188511757926
market,2025,401760405,Wyoming,-0.3197773169291268,-0.3197773169291314
market,2025,401760412,Wyoming,0.1808245823131729,0.1808245823131886
market,2025,401760419,Wyoming,0.41508741718342285,0.4150874171834464
market,2025,401760424,Wyoming,-0.42456112531181023,-0.4245611253118103
sp_plus,2025,401760368,Air Force,-3.425864900611062,-3.425864900611061
sp_plus,2025,401760372,Air Force,-1.2212219995927773,-1.2212219995927849
sp_plus,2025,401760378,Air Force,-1.5325428669555552,-1.532542866955556
sp_plus,2025,401760381,Air Force,0.020836434017440397,0.020836434017443
sp_plus,2025,401760386,Air Force,-0.3774129627019498,-0.3774129627019564
sp_plus,2025,401760392,Air Force,-0.48922589226215507,-0.4892258922621453
sp_plus,2025,401760401,Air Force,-0.10860291284316048,-0.1086029128431586
sp_plus,2025,401760406,Air Force,0.7751179064300631,0.7751179064300644
sp_plus,2025,401757174,Air Force,-0.741608368983468,-0.7416083689834648
sp_plus,2025,401760415,Air Force,-1.3804561895230134,-1.3804561895230154
sp_plus,2025,401760421,Air Force,1.6816044486618178,1.6816044486618058
sp_plus,2025,401752810,Akron,-5.262083603692259,-5.26208360369227
sp_plus,2025,401762463,Akron,-0.2543213077000032,-0.2543213076999994
sp_plus,2025,401762824,Akron,-3.759461326284324,-3.759461326284331
sp_plus,2025,401762829,Akron,1.4469121408902579,1.4469121408902557
sp_plus,2025,401762833,Akron,-0.7728092598418023,-0.772809259841812
sp_plus,2025,401762838,Akron,-1.097820228727608,-1.097820228727606
sp_plus,2025,401762844,Akron,1.0605485382375346,1.0605485382375328
sp_plus,2025,401762851,Akron,3.341737142074935,3.3417371420749356
sp_plus,2025,401762856,Akron,-0.6800098752513646,-0.6800098752513742
sp_plus,2025,401762862,Akron,1.487578042618559,1.4875780426185494
sp_plus,2025,401752681,Alabama,4.014025586584987,4.014025586585001
sp_plus,2025,401752696,Alabama,0.6179739913896818,0.6179739913896775
sp_plus,2025,401752718,Alabama,-0.7814599269024193,-0.7814599269024164
sp_plus,2025,401752726,Alabama,0.17292110318814147,0.1729211031881411
sp_plus,2025,401752734,Alabama,-0.6867662120178912,-0.6867662120178893
sp_plus,2025,401752738,Alabama,0.35217427130230267,0.3521742713022975
sp_plus,2025,401752751,Alabama,-0.7655143147785269,-0.765514314778522
sp_plus,2025,401752759,Alabama,0.40099868955715123,0.4009986895571555
sp_plus,2025,401752765,Alabama,-0.4787329901589313,-0.4787329901589431
sp_plus,2025,401752784,Alabama,-0.3381602564766856,-0.3381602564766834
sp_plus,2025,401777351,Alabama,-2.229789636721224,-2.2297896367212315
sp_plus,2025,401761607,App State,-1.9013733635474646,-1.90137336354747
sp_plus,2025,401760379,App State,-2.159713613336088,-2.1597136133360793
sp_plus,2025,401752940,App State,0.2278467185377343,0.2278467185377319
sp_plus,2025,401761624,App State,1.6342170451164821,1.634217045116475
sp_plus,2025,401761629,App State,-0.19670390462758877,-0.1967039046275942
sp_plus,2025,401761635,App State,0.4047402961861478,0.4047402961861522
sp_plus,2025,401761644,App State,0.28879675102318697,0.2887967510231847
sp_plus,2025,401761652,App State,-3.0492052268484273,-3.0492052268484264
sp_plus,2025,401761656,App State,0.4448358629789223,0.4448358629789254
sp_plus,2025,401761661,App State,0.2506389955930264,0.2506389955930198
sp_plus,2025,401756888,Arizona,0.5197939327898524,0.5197939327898483
sp_plus,2025,401756904,Arizona,-2.111046788768536,-2.1110467887685433
sp_plus,2025,401756910,Arizona,1.6225553557279264,1.6225553557279264
sp_plus,2025,401756916,Arizona,-0.7024473336436484,-0.7024473336436454
sp_plus,2025,401756925,Arizona,-0.6928518159337386,-0.6928518159337398
sp_plus,2025,401756937,Arizona,2.6778508118301323,2.6778508118301367
sp_plus,2025,401756943,Arizona,-0.34340205407537133,-0.3434020540753761
sp_plus,2025,401756951,Arizona,0.41121921530861044,0.4112192153086189
sp_plus,2025,401756954,Arizona,1.21337512464451,1.2133751246445132
sp_plus,2025,401756961,Arizona,0.8575574737121189,0.8575574737121309
sp_plus,2025,401752688,Arizona State,-2.5320026184309437,-2.5320026184309405
sp_plus,2025,401756889,Arizona State,-0.13324337296642008,-0.1332433729664257
sp_plus,2025,401756896,Arizona State,-0.9239614067477018,-0.9239614067477042
sp_plus,2025,401756902,Arizona State,-0.9709142671790378,-0.9709142671790282
sp_plus,2025,401756922,Arizona State,-3.211561738835331,-3.211561738835331
sp_plus,2025,401756923,Arizona State,0.5038911321515342,0.5038911321515309
sp_plus,2025,401756929,Arizona State,-1.4064921628117941,-1.4064921628118014
sp_plus,2025,401756939,Arizona State,0.34691846589317143,0.3469184658931666
sp_plus,2025,401756948,Arizona State,0.004858249482242392,0.0048582494822376
sp_plus,2025,401756956,Arizona State,1.4005974796639433,1.400597479663935
sp_plus,2025,401756961,Arizona State,-1.1420778425810751,-1.1420778425810882
sp_plus,2025,401752682,Arkansas,2.6897256814799824,2.689725681479976
sp_plus,2025,401752700,Arkansas,-0.545384328189954,-0.5453843281899493
sp_plus,2025,401752708,Arkansas,-0.6223870140553297,-0.6223870140553323
sp_plus,2025,401752717,Arkansas,-4.293897939278296,-4.293897939278299
sp_plus,2025,401752735,Arkansas,-0.5140120089268505,-0.5140120089268532
sp_plus,2025,401752739,Arkansas,-0.7460231967596854,-0.746023196759688
sp_plus,2025,401752746,Arkansas,-0.9308619090974722,-0.9308619090974818
sp_plus,2025,401752753,Arkansas,-0.6624449849589992,-0.6624449849590007
sp_plus,2025,401752768,Arkansas,-0.195015405021484,-0.1950154050214876
sp_plus,2025,401752780,Arkansas,-1.2586941204153281,-1.2586941204153317
sp_plus,2025,401752783,Arkansas,-0.9062668198012013,-0.906266819801194
sp_plus,2025,401752682,Arkansas State,-4.300605672627844,-4.300605672627848
sp_plus,2025,401756890,Arkansas State,-0.14830650426795394,-0.1483065042679506
sp_plus,2025,401757261,Arkansas State,-1.9125747933743513,-1.9125747933743495
sp_plus,2025,401761616,Arkansas State,-0.827890909047849,-0.8278909090478451
sp_plus,2025,401761620,Arkansas State,0.8469519973123886,0.8469519973123922
sp_plus,2025,401761628,Arkansas State,0.3090502762426813,0.3090502762426868
sp_plus,2025,401761636,Arkansas State,1.5784709833211314,1.578470983321134
sp_plus,2025,401761643,Arkansas State,1.9011315012433039,1.9011315012433003
sp_plus,2025,401761647,Arkansas State,0.31427421082762247,0.3142742108276261
sp_plus,2025,401761655,Arkansas State,0.21137081790616255,0.2113708179061608
sp_plus,2025,401761661,Arkansas State,0.928960416942434,0.9289604169424396
sp_plus,2025,401756882,Army,1.1256088626059364,1.1256088626059375
sp_plus,2025,401762469,Army,-1.0088313112120182,-1.0088313112120086
sp_plus,2025,401762471,Army,-2.1820697898138994,-2.18206978981389
sp_plus,2025,401762476,Army,1.0433377163546949,1.0433377163547106
sp_plus,2025,401762483,Army,0.8982558539671917,0.8982558539671922
sp_plus,2025,401762488,Army,-0.23102165488139018,-0.2310216548814018
sp_plus,2025,401760401,Army,0.22953229501194825,0.229532295011943
sp_plus,2025,401762503,Army,0.05425904822879683,0.0542590482288005
sp_plus,2025,401762512,Army,-0.20336599115335155,-0.2033659911533522
sp_plus,2025,401762441,Army,0.6910246090612188,0.6910246090612139
sp_plus,2025,401752683,Auburn,1.1265285154955849,1.1265285154955746
sp_plus,2025,401752697,Auburn,-0.39071989918012556,-0.3907198991801209
sp_plus,2025,401752714,Auburn,-1.252927961573804,-1.2529279615738058
sp_plus,2025,401752724,Auburn,-1.78469737620442,-1.784697376204416
sp_plus,2025,401752731,Auburn,-1.3319920960911333,-1.3319920960911378
sp_plus,2025,401752740,Auburn,-0.8944348731925759,-0.8944348731925787
sp_plus,2025,401752746,Auburn,-0.6690189733140617,-0.6690189733140528
sp_plus,2025,401752754,Auburn,-1.8350937530640608,-1.8350937530640672
sp_plus,2025,401752764,Auburn,-0.6216214841836241,-0.621621484183622
sp_plus,2025,401752784,Auburn,-0.35208964188185865,-0.3520896418818592
sp_plus,2025,401752683,Ball State,-2.0607070813893156,-2.06070708138931
sp_plus,2025,401757169,Ball State,0.7577800086415857,0.7577800086415806
sp_plus,2025,401762830,Ball State,1.2202500626194834,1.2202500626194834
sp_plus,2025,401762834,Ball State,-2.514357290989142,-2.5143572909891425
sp_plus,2025,401762838,Ball State,1.968225093585463,1.9682250935854628
sp_plus,2025,401762845,Ball State,0.12386604129093857,0.1238660412909459
sp_plus,2025,401762853,Ball State,1.0607729593385087,1.06077295933851
sp_plus,2025,401762861,Ball State,-0.13957232026672511,-0.1395723202667155
sp_plus,2025,401762867,Ball State,-0.6474042237688615,-0.6474042237688661
sp_plus,2025,401762875,Ball State,-0.4956578913399895,-0.4956578913399879
sp_plus,2025,401754525,Baylor,-0.9666169812604893,-0.9666169812604892
sp_plus,2025,401756896,Baylor,-1.1645928745336966,-1.164592874533696
sp_plus,2025,401756907,Baylor,0.14545401289955842,0.1454540128995584
sp_plus,2025,401756911,Baylor,-0.8781904997238825,-0.8781904997238725
sp_plus,2025,401756927,Baylor,-1.106443389049076,-1.106443389049078
sp_plus,2025,401756930,Baylor,-1.9818529495724917,-1.9818529495724928
sp_plus,2025,401756936,Baylor,2.0138568292854497,2.013856829285452
sp_plus,2025,401756949,Baylor,-1.8757251011237441,-1.8757251011237477
sp_plus,2025,401756954,Baylor,-1.416008452233765,-1.4160084522337688
