snapshot_ts,source,date,away_team,home_team,game_key,book,market,line,price,provider_open_line,provider_open_price,provider_close_line,provider_close_price,book_last_updated,available
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Tulane Green Wave,Duke Blue Devils,2026-09-05|tulane green wave|duke blue devils,LowVig.ag,spread,-9.5,-111.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Tulane Green Wave,Duke Blue Devils,2026-09-05|tulane green wave|duke blue devils,BetOnline.ag,spread,-9.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida Atlantic Owls,Florida Gators,2026-09-05|florida atlantic owls|florida gators,DraftKings,spread,-25.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida Atlantic Owls,Florida Gators,2026-09-05|florida atlantic owls|florida gators,LowVig.ag,spread,-25.5,-111.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida Atlantic Owls,Florida Gators,2026-09-05|florida atlantic owls|florida gators,BetOnline.ag,spread,-25.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida International Panthers,South Florida Bulls,2026-09-05|florida international panthers|south florida bulls,DraftKings,spread,-12.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida International Panthers,South Florida Bulls,2026-09-05|florida international panthers|south florida bulls,LowVig.ag,spread,-12.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Florida International Panthers,South Florida Bulls,2026-09-05|florida international panthers|south florida bulls,BetOnline.ag,spread,-12.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UAB Blazers,Illinois Fighting Illini,2026-09-05|uab blazers|illinois fighting illini,DraftKings,spread,-27.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UAB Blazers,Illinois Fighting Illini,2026-09-05|uab blazers|illinois fighting illini,LowVig.ag,spread,-27.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UAB Blazers,Illinois Fighting Illini,2026-09-05|uab blazers|illinois fighting illini,BetOnline.ag,spread,-27.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,North Texas Mean Green,Indiana Hoosiers,2026-09-05|north texas mean green|indiana hoosiers,DraftKings,spread,-40.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,North Texas Mean Green,Indiana Hoosiers,2026-09-05|north texas mean green|indiana hoosiers,BetOnline.ag,spread,-40.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,North Texas Mean Green,Indiana Hoosiers,2026-09-05|north texas mean green|indiana hoosiers,LowVig.ag,spread,-40.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Northern Illinois Huskies,Iowa Hawkeyes,2026-09-05|northern illinois huskies|iowa hawkeyes,DraftKings,spread,-29.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Northern Illinois Huskies,Iowa Hawkeyes,2026-09-05|northern illinois huskies|iowa hawkeyes,LowVig.ag,spread,-30.5,-111.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Northern Illinois Huskies,Iowa Hawkeyes,2026-09-05|northern illinois huskies|iowa hawkeyes,BetOnline.ag,spread,-30.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Liberty Flames,James Madison Dukes,2026-09-05|liberty flames|james madison dukes,DraftKings,spread,-6.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Liberty Flames,James Madison Dukes,2026-09-05|liberty flames|james madison dukes,BetOnline.ag,spread,-6.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Liberty Flames,James Madison Dukes,2026-09-05|liberty flames|james madison dukes,LowVig.ag,spread,-6.0,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Kent State Golden Flashes,South Carolina Gamecocks,2026-09-05|kent state golden flashes|south carolina gamecocks,DraftKings,spread,-33.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Kent State Golden Flashes,South Carolina Gamecocks,2026-09-05|kent state golden flashes|south carolina gamecocks,LowVig.ag,spread,-33.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Kent State Golden Flashes,South Carolina Gamecocks,2026-09-05|kent state golden flashes|south carolina gamecocks,BetOnline.ag,spread,-33.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,FanDuel,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,FanDuel,total,55.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,Bovada,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,Bovada,total,55.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,BetMGM,spread,-7.5,100.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Louisville Cardinals,Ole Miss Rebels,2026-09-05|louisville cardinals|ole miss rebels,BetMGM,total,54.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Marshall Thundering Herd,Penn State Nittany Lions,2026-09-05|marshall thundering herd|penn state nittany lions,DraftKings,spread,-23.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Marshall Thundering Herd,Penn State Nittany Lions,2026-09-05|marshall thundering herd|penn state nittany lions,BetOnline.ag,spread,-23.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Marshall Thundering Herd,Penn State Nittany Lions,2026-09-05|marshall thundering herd|penn state nittany lions,LowVig.ag,spread,-23.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Miami (OH) RedHawks,Pittsburgh Panthers,2026-09-05|miami oh redhawks|pittsburgh panthers,DraftKings,spread,-16.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Miami (OH) RedHawks,Pittsburgh Panthers,2026-09-05|miami oh redhawks|pittsburgh panthers,LowVig.ag,spread,-16.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Miami (OH) RedHawks,Pittsburgh Panthers,2026-09-05|miami oh redhawks|pittsburgh panthers,BetOnline.ag,spread,-16.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Michigan Broncos,Michigan Wolverines,2026-09-05|western michigan broncos|michigan wolverines,DraftKings,spread,-26.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Michigan Broncos,Michigan Wolverines,2026-09-05|western michigan broncos|michigan wolverines,BetOnline.ag,spread,-26.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Michigan Broncos,Michigan Wolverines,2026-09-05|western michigan broncos|michigan wolverines,LowVig.ag,spread,-26.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UL Monroe Warhawks,Mississippi State Bulldogs,2026-09-05|ul monroe warhawks|mississippi state bulldogs,DraftKings,spread,-28.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UL Monroe Warhawks,Mississippi State Bulldogs,2026-09-05|ul monroe warhawks|mississippi state bulldogs,BetOnline.ag,spread,-28.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UL Monroe Warhawks,Mississippi State Bulldogs,2026-09-05|ul monroe warhawks|mississippi state bulldogs,LowVig.ag,spread,-28.5,-101.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Missouri State Bears,Texas A&M Aggies,2026-09-05|missouri state bears|texas a m aggies,DraftKings,spread,-38.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Missouri State Bears,Texas A&M Aggies,2026-09-05|missouri state bears|texas a m aggies,LowVig.ag,spread,-38.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Missouri State Bears,Texas A&M Aggies,2026-09-05|missouri state bears|texas a m aggies,BetOnline.ag,spread,-38.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Ohio Bobcats,Nebraska Cornhuskers,2026-09-05|ohio bobcats|nebraska cornhuskers,DraftKings,spread,-23.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Ohio Bobcats,Nebraska Cornhuskers,2026-09-05|ohio bobcats|nebraska cornhuskers,BetOnline.ag,spread,-23.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Ohio Bobcats,Nebraska Cornhuskers,2026-09-05|ohio bobcats|nebraska cornhuskers,LowVig.ag,spread,-23.5,-101.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UTEP Miners,Oklahoma Sooners,2026-09-05|utep miners|oklahoma sooners,DraftKings,spread,-40.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UTEP Miners,Oklahoma Sooners,2026-09-05|utep miners|oklahoma sooners,LowVig.ag,spread,-40.5,-101.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UTEP Miners,Oklahoma Sooners,2026-09-05|utep miners|oklahoma sooners,BetOnline.ag,spread,-40.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oklahoma State Cowboys,Tulsa Golden Hurricane,2026-09-05|oklahoma state cowboys|tulsa golden hurricane,DraftKings,spread,11.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oklahoma State Cowboys,Tulsa Golden Hurricane,2026-09-05|oklahoma state cowboys|tulsa golden hurricane,BetOnline.ag,spread,12.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oklahoma State Cowboys,Tulsa Golden Hurricane,2026-09-05|oklahoma state cowboys|tulsa golden hurricane,LowVig.ag,spread,12.0,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Texas State Bobcats,Texas Longhorns,2026-09-05|texas state bobcats|texas longhorns,DraftKings,spread,-30.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Texas State Bobcats,Texas Longhorns,2026-09-05|texas state bobcats|texas longhorns,LowVig.ag,spread,-30.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Texas State Bobcats,Texas Longhorns,2026-09-05|texas state bobcats|texas longhorns,BetOnline.ag,spread,-30.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Central Michigan Chippewas,New Mexico Lobos,2026-09-05|central michigan chippewas|new mexico lobos,DraftKings,spread,-12.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Central Michigan Chippewas,New Mexico Lobos,2026-09-05|central michigan chippewas|new mexico lobos,LowVig.ag,spread,-12.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Central Michigan Chippewas,New Mexico Lobos,2026-09-05|central michigan chippewas|new mexico lobos,BetOnline.ag,spread,-12.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Wyoming Cowboys,Colorado State Rams,2026-09-05|wyoming cowboys|colorado state rams,DraftKings,spread,-4.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Wyoming Cowboys,Colorado State Rams,2026-09-05|wyoming cowboys|colorado state rams,BetOnline.ag,spread,-4.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Wyoming Cowboys,Colorado State Rams,2026-09-05|wyoming cowboys|colorado state rams,LowVig.ag,spread,-4.0,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Boise State Broncos,Oregon Ducks,2026-09-05|boise state broncos|oregon ducks,DraftKings,spread,-24.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Boise State Broncos,Oregon Ducks,2026-09-05|boise state broncos|oregon ducks,BetOnline.ag,spread,-24.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Boise State Broncos,Oregon Ducks,2026-09-05|boise state broncos|oregon ducks,LowVig.ag,spread,-24.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Kentucky Hilltoppers,Nevada Wolf Pack,2026-09-05|western kentucky hilltoppers|nevada wolf pack,DraftKings,spread,4.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Kentucky Hilltoppers,Nevada Wolf Pack,2026-09-05|western kentucky hilltoppers|nevada wolf pack,BetOnline.ag,spread,4.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Western Kentucky Hilltoppers,Nevada Wolf Pack,2026-09-05|western kentucky hilltoppers|nevada wolf pack,LowVig.ag,spread,4.0,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Washington State Cougars,Washington Huskies,2026-09-05|washington state cougars|washington huskies,DraftKings,spread,-21.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Washington State Cougars,Washington Huskies,2026-09-05|washington state cougars|washington huskies,BetOnline.ag,spread,-21.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Washington State Cougars,Washington Huskies,2026-09-05|washington state cougars|washington huskies,LowVig.ag,spread,-21.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Arkansas State Red Wolves,Memphis Tigers,2026-09-05|arkansas state red wolves|memphis tigers,DraftKings,spread,-10.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Arkansas State Red Wolves,Memphis Tigers,2026-09-05|arkansas state red wolves|memphis tigers,LowVig.ag,spread,-10.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Arkansas State Red Wolves,Memphis Tigers,2026-09-05|arkansas state red wolves|memphis tigers,BetOnline.ag,spread,-10.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oregon State Beavers,Houston Cougars,2026-09-05|oregon state beavers|houston cougars,DraftKings,spread,-18.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oregon State Beavers,Houston Cougars,2026-09-05|oregon state beavers|houston cougars,BetOnline.ag,spread,-18.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Oregon State Beavers,Houston Cougars,2026-09-05|oregon state beavers|houston cougars,LowVig.ag,spread,-18.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Sam Houston State Bearkats,Troy Trojans,2026-09-05|sam houston state bearkats|troy trojans,DraftKings,spread,-16.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Sam Houston State Bearkats,Troy Trojans,2026-09-05|sam houston state bearkats|troy trojans,LowVig.ag,spread,-17.5,-111.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,Sam Houston State Bearkats,Troy Trojans,2026-09-05|sam houston state bearkats|troy trojans,BetOnline.ag,spread,-17.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UNLV Rebels,Hawaii Rainbow Warriors,2026-09-05|unlv rebels|hawaii rainbow warriors,DraftKings,spread,1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UNLV Rebels,Hawaii Rainbow Warriors,2026-09-05|unlv rebels|hawaii rainbow warriors,LowVig.ag,spread,1.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-05,UNLV Rebels,Hawaii Rainbow Warriors,2026-09-05|unlv rebels|hawaii rainbow warriors,BetOnline.ag,spread,1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,FanDuel,spread,-19.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,FanDuel,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bovada,spread,-19.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bovada,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,DraftKings,spread,-20.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,DraftKings,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetMGM,spread,-19.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetMGM,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,betPARX,spread,-20.5,-113.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,betPARX,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetRivers,spread,-20.5,-114.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetRivers,total,47.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bally Bet,spread,-20.5,-113.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bally Bet,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Hard Rock Bet,spread,-20.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Hard Rock Bet,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,MyBookie.ag,spread,-20.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,MyBookie.ag,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetOnline.ag,spread,-21.0,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetOnline.ag,total,48.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,LowVig.ag,spread,-21.0,-101.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,LowVig.ag,total,48.0,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,DraftKings,spread,-6.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,DraftKings,total,55.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Hard Rock Bet,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Hard Rock Bet,total,55.5,100.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,betPARX,spread,-6.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,betPARX,total,53.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Bally Bet,spread,-6.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Bally Bet,total,53.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetRivers,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetRivers,total,53.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,MyBookie.ag,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,MyBookie.ag,total,55.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetOnline.ag,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetOnline.ag,total,56.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,DraftKings,spread,2.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,DraftKings,total,52.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Hard Rock Bet,spread,2.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Hard Rock Bet,total,52.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Bovada,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Bovada,total,52.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,MyBookie.ag,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,MyBookie.ag,total,53.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,LowVig.ag,spread,2.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,BetOnline.ag,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,FanDuel,spread,5.5,-118.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,FanDuel,total,51.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,MyBookie.ag,spread,3.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,Hard Rock Bet,spread,3.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,FanDuel,spread,-2.5,-118.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,FanDuel,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bovada,spread,-2.5,-125.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bovada,total,45.5,-110.0,,,,,,
