flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,stored_home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g662,,10,2026-11-07,Liberty,New Mexico State,False,-7.358315,-16.743315,3.0,2.6,-6.785,-6.784999999999998,-1.7763568394002505e-15,Liberty -6.8,Liberty -6.8,,53.8,
OK,,g665,401858291,10,2026-11-07,Miami-FL,Notre Dame,False,22.834185,27.304185,3.2,2.6,7.07,7.0699999999999985,1.7763568394002505e-15,Notre Dame -7.1,Notre Dame -7.1,Notre Dame -6.5,51.45,54.5
OK,,g666,401858514,10,2026-11-07,Oregon,Ohio State,False,27.491685,30.496685,3.0,2.6,5.605,5.604999999999999,1.7763568394002505e-15,Ohio State -5.6,Ohio State -5.6,,51.35,
OK,,g674,401856745,10,2026-11-07,Kentucky,Tennessee,False,6.099185,15.986685,2.3,2.6,12.4875,12.487499999999999,1.7763568394002505e-15,Tennessee -12.5,Tennessee -12.5,,53.95,
OK,,g678,401862819,10,2026-11-07,Charlotte,UAB,False,-22.515815,-17.018315,3.8,2.6,8.0975,8.097499999999998,1.7763568394002505e-15,UAB -8.1,UAB -8.1,,55.45,
OK,,g690,401866462,11,2026-11-11,Sacramento State,Central Michigan,False,-18.270815,-12.708315,1.7,2.6,8.1625,8.162499999999998,1.7763568394002505e-15,Central Michigan -8.2,Central Michigan -8.2,,50.0,
OK,,g705,401861967,11,2026-11-14,James Madison,Connecticut,False,-1.608315,-11.530815,1.9,2.6,-7.3225,-7.322500000000002,1.7763568394002505e-15,James Madison -7.3,James Madison -7.3,,52.05,
OK,,g707,401856883,11,2026-11-14,Missouri,Georgia,False,13.661685,26.196685,1.8,2.6,15.135,15.134999999999998,1.7763568394002505e-15,Georgia -15.1,Georgia -15.1,,50.3,
OK,,g708,,11,2026-11-14,Georgia Southern,Georgia State,False,-10.300815,-19.380815,1.7,2.6,-6.48,-6.479999999999999,-1.7763568394002505e-15,Georgia Southern -6.5,Georgia Southern -6.5,,56.85,
OK,,g710,401858518,11,2026-11-14,USC,Indiana,False,18.636685,25.559185,1.9,2.6,9.5225,9.522499999999999,1.7763568394002505e-15,Indiana -9.5,Indiana -9.5,,54.55,
OK,,g714,401856885,11,2026-11-14,Texas,LSU,False,26.081685,19.904185,3.9,2.6,-3.5775,-3.577500000000002,1.7763568394002505e-15,Texas -3.6,Texas -3.6,,48.45,
OK,,g734,401858525,11,2026-11-14,Nebraska,Rutgers,False,8.131685,1.309185,2.1,2.6,-4.2225,-4.222499999999998,-1.7763568394002505e-15,Nebraska -4.2,Nebraska -4.2,,54.9,
OK,,g735,401858301,11,2026-11-14,Wake Forest,SMU,False,3.041685,12.461685,3.4,2.6,12.02,12.019999999999998,1.7763568394002505e-15,SMU -12,SMU -12,,48.75,
OK,,g736,,11,2026-11-14,Kennesaw State,Sam Houston,False,-11.038315,-22.368315,2.5,2.6,-8.73,-8.729999999999999,-1.7763568394002505e-15,Kennesaw State -8.7,Kennesaw State -8.7,,52.75,
OK,,g741,401856888,11,2026-11-14,Tennessee,Texas A&M,False,15.986685,20.716685,2.5,2.6,7.33,7.329999999999998,1.7763568394002505e-15,Texas A&M -7.3,Texas A&M -7.3,,57.85,
OK,,g746,401862827,11,2026-11-14,North Texas,UTSA,False,-9.053315,-2.263315,2.0,2.6,9.39,9.389999999999999,1.7763568394002505e-15,UTSA -9.4,UTSA -9.4,,59.75,
OK,,g747,401856889,11,2026-11-14,Alabama,Vanderbilt,False,19.916685,9.899185,0.9,2.6,-7.4175,-7.417500000000002,1.7763568394002505e-15,Alabama -7.4,Alabama -7.4,,50.7,
OK,,g753,401866466,12,2026-11-17,Miami-OH,Kent State,False,-7.033315,-19.920815,2.1,2.6,-10.2875,-10.287500000000001,1.7763568394002505e-15,Miami-OH -10.3,Miami-OH -10.3,,46.9,
OK,,g769,401856871,12,2026-11-21,Texas Tech,Baylor,False,21.814185,5.111685,2.5,2.6,-14.1025,-14.102500000000001,1.7763568394002505e-15,Texas Tech -14.1,Texas Tech -14.1,,56.4,
OK,,g782,,12,2026-11-21,Missouri State,Jacksonville State,False,-16.748315,-9.053315,2.5,2.6,10.295,10.295000000000002,-1.7763568394002505e-15,Jacksonville State -10.3,Jacksonville State -10.3,,54.2,
OK,,g787,,12,2026-11-21,Coastal Carolina,Louisiana,False,-13.545815,-9.138315,2.7,2.6,7.0075,7.0074999999999985,1.7763568394002505e-15,Louisiana -7,Louisiana -7,,57.3,
OK,,g789,,12,2026-11-21,Georgia State,Marshall,False,-19.380815,-7.870815,1.3,2.6,14.11,14.109999999999998,1.7763568394002505e-15,Marshall -14.1,Marshall -14.1,,61.05,
OK,,g790,401858528,12,2026-11-21,UCLA,Michigan,False,5.196685,17.504185,2.9,2.6,14.9075,14.907499999999999,1.7763568394002505e-15,Michigan -14.9,Michigan -14.9,,50.95,
OK,,g797,401864541,12,2026-11-21,Hawaii,Nevada,False,-4.600815,-13.638315,2.1,2.6,-6.4375,-6.437500000000002,1.7763568394002505e-15,Hawaii -6.4,Hawaii -6.4,,51.25,
OK,,g807,401864544,12,2026-11-21,UNLV,San Jose State,False,0.971685,-15.120815,2.5,2.6,-13.4925,-13.492500000000001,1.7763568394002505e-15,UNLV -13.5,UNLV -13.5,,55.9,
OK,,g817,401862836,12,2026-11-21,UTSA,UAB,False,-2.263315,-17.018315,3.8,2.6,-12.155,-12.155000000000001,1.7763568394002505e-15,UTSA -12.2,UTSA -12.2,,59.45,
OK,,g825,401856879,13,2026-11-26,TCU,Texas Tech,False,8.459185,21.814185,3.2,2.6,15.955,15.954999999999998,1.7763568394002505e-15,Texas Tech -16,Texas Tech -16,,52.75,
OK,,g830,401856762,13,2026-11-27,Mississippi State,Ole Miss,False,5.199185,18.556685,2.4,2.6,15.9575,15.957500000000001,-1.7763568394002505e-15,Ole Miss -16,Ole Miss -16,,55.75,
OK,,g832,401856756,13,2026-11-27,Texas,Texas A&M,False,26.081685,20.716685,2.5,2.6,-2.765,-2.765000000000002,1.7763568394002505e-15,Texas -2.8,Texas -2.8,,52.95,
OK,,g836,401856758,13,2026-11-28,LSU,Arkansas,False,19.904185,5.084185,2.4,2.6,-12.22,-12.219999999999999,-1.7763568394002505e-15,LSU -12.2,LSU -12.2,,54.2,
OK,,g848,,13,2026-11-28,Sam Houston,Florida International,False,-22.368315,-13.748315,1.8,2.6,11.22,11.219999999999999,1.7763568394002505e-15,Florida International -11.2,Florida International -11.2,,55.3,
OK,,g852,,13,2026-11-28,Louisiana,Georgia State,False,-9.138315,-19.380815,1.7,2.6,-7.6425,-7.642499999999998,-1.7763568394002505e-15,Louisiana -7.6,Louisiana -7.6,,58.75,
OK,,g859,401858539,13,2026-11-28,Penn State,Maryland,False,15.419185,3.031685,2.3,2.6,-9.7875,-9.787500000000001,1.7763568394002505e-15,Penn State -9.8,Penn State -9.8,,50.5,
OK,,g867,401862843,13,2026-11-28,UAB,North Texas,False,-17.018315,-9.053315,2.9,2.6,10.565,10.565000000000001,-1.7763568394002505e-15,North Texas -10.6,North Texas -10.6,,58.5,
OK,,g881,,13,2026-11-28,Marshall,UL-Monroe,False,-7.870815,-20.260815,1.5,2.6,-9.79,-9.790000000000001,1.7763568394002505e-15,Marshall -9.8,Marshall -9.8,,57.95,
OK,,g806,,12,2026-11-21,Middle Tennessee,Sam Houston,False,-20.503315,-22.368315,2.5,2.6,0.735,0.7350000000000017,-1.6653345369377348e-15,Sam Houston -0.7,Sam Houston -0.7,,53.85,
OK,,g704,,11,2026-11-14,Arkansas State,Coastal Carolina,False,-9.583315,-13.545815,2.3,2.6,-1.3625,-1.3624999999999985,-1.5543122344752192e-15,Arkansas State -1.4,Arkansas State -1.4,,55.75,
OK,,g862,,13,2026-11-28,New Mexico State,Middle Tennessee,False,-16.743315,-20.503315,3.2,2.6,-1.16,-1.1600000000000015,1.5543122344752192e-15,New Mexico State -1.2,New Mexico State -1.2,,52.0,
OK,,g333,401862786,5,2026-10-01,North Texas,Tulsa,False,-9.053315,-8.913315,0.7,2.6,2.74,2.739999999999999,1.3322676295501878e-15,Tulsa -2.7,Tulsa -2.7,,57.0,
OK,,g498,401856723,7,2026-10-17,Alabama,Tennessee,False,19.916685,15.986685,2.3,2.6,-1.33,-1.3300000000000014,1.3322676295501878e-15,Alabama -1.3,Alabama -1.3,,52.8,
OK,,g572,401862812,9,2026-10-29,Florida Atlantic,North Texas,False,-8.270815,-9.053315,2.9,2.6,1.8175,1.8175000000000012,-1.3322676295501878e-15,North Texas -1.8,North Texas -1.8,,60.45,
OK,,g695,401858293,11,2026-11-13,Florida State,Pittsburgh,False,8.889185,8.079185,1.9,2.6,1.79,1.7900000000000014,-1.3322676295501878e-15,Pittsburgh -1.8,Pittsburgh -1.8,,52.15,
OK,,g798,,12,2026-11-21,Delaware,New Mexico State,False,-10.825815,-16.743315,3.0,2.6,-3.3175,-3.3174999999999986,-1.3322676295501878e-15,Delaware -3.3,Delaware -3.3,,54.25,
OK,,g811,401856754,12,2026-11-21,LSU,Tennessee,False,19.904185,15.986685,2.3,2.6,-1.3175,-1.3174999999999986,-1.3322676295501878e-15,LSU -1.3,LSU -1.3,,53.35,
OK,,g868,401864550,13,2026-11-28,UTEP,Northern Illinois,False,-19.480815,-18.268315,1.1,2.6,3.8125,3.8124999999999987,1.3322676295501878e-15,Northern Illinois -3.8,Northern Illinois -3.8,,47.5,
OK,,g193,401856687,3,2026-09-19,Florida,Auburn,False,14.941685,12.364185,2.6,2.6,0.0225,0.022500000000001297,-1.2975731600306517e-15,Auburn PK,Auburn PK,Auburn PK,46.0,
OK,,g142,401856679,2,2026-09-12,Oklahoma,Michigan,False,19.381685,17.504185,2.9,2.6,0.7225,0.7224999999999988,1.2212453270876722e-15,Michigan -0.7,Michigan -0.7,Michigan -2.5,47.65,45.5
OK,,g216,401858230,3,2026-09-19,SMU,Louisville,False,12.461685,11.189185,2.9,2.6,1.3275,1.327500000000001,-1.1102230246251565e-15,Louisville -1.3,Louisville -1.3,Louisville -1.5,51.45,
OK,,g242,401866423,3,2026-09-19,Ohio,South Alabama,False,-11.000815,-11.815815,2.5,2.6,1.785,1.7849999999999988,1.1102230246251565e-15,South Alabama -1.8,South Alabama -1.8,,48.8,
OK,,g393,,6,2026-10-07,Jacksonville State,Kennesaw State,False,-9.053315,-11.038315,2.5,2.6,0.615,0.6149999999999989,1.1102230246251565e-15,Kennesaw State -0.6,Kennesaw State -0.6,,54.1,
OK,,g537,401856729,8,2026-10-24,Vanderbilt,Kentucky,False,9.899185,6.099185,2.7,2.6,-1.2,-1.1999999999999988,-1.1102230246251565e-15,Vanderbilt -1.2,Vanderbilt -1.2,,51.85,
OK,,g642,401856739,10,2026-11-07,Oklahoma,Florida,False,19.381685,14.941685,2.5,2.6,-1.84,-1.8400000000000012,1.1102230246251565e-15,Oklahoma -1.8,Oklahoma -1.8,,46.2,
OK,,g744,401858526,11,2026-11-14,Illinois,UCLA,False,8.264185,5.196685,1.7,2.6,-0.4675,-0.4674999999999989,-1.1102230246251565e-15,Illinois -0.5,Illinois -0.5,,53.55,
OK,,g829,401866473,13,2026-11-27,Toledo,Ohio,False,-7.410815,-11.000815,2.9,2.6,-0.99,-0.9899999999999989,-1.1102230246251565e-15,Toledo -1,Toledo -1,,42.05,
OK,,g869,401858537,13,2026-11-28,Illinois,Northwestern,False,8.264185,4.054185,2.1,2.6,-1.61,-1.609999999999999,-1.1102230246251565e-15,Illinois -1.6,Illinois -1.6,,49.55,
OK,,g684,401858516,10,2026-11-07,Penn State,Washington,False,15.419185,13.781685,2.1,2.6,0.9625,0.962499999999999,9.992007221626409e-16,Washington -1,Washington -1,,51.1,
OK,,g1,401866408,0,2026-08-29,Sacramento State,Eastern Michigan,False,-18.270815,-14.605815,1.5,2.6,6.265,6.264999999999999,8.881784197001252e-16,Eastern Michigan -6.3,Eastern Michigan -6.3,Eastern Michigan -7.5,51.8,53.5
OK,,g3,401864577,0,2026-08-29,Jacksonville State,North Dakota State,False,-9.053315,-4.023315,2.5,2.6,7.63,7.629999999999999,8.881784197001252e-16,North Dakota State -7.6,North Dakota State -7.6,North Dakota State -7.5,53.5,47.5
OK,,g5,401856766,0,2026-08-29,North Carolina,TCU,True,2.866685,8.459185,2.2,0.0,5.5925,5.592499999999999,8.881784197001252e-16,TCU -5.6,TCU -5.6,TCU -6.5,49.4,49.5
OK,,g30,401856636,1,2026-09-05,Baylor,Auburn,True,5.111685,12.364185,2.6,0.0,7.2525,7.252500000000001,-8.881784197001252e-16,Auburn -7.3,Auburn -7.3,Auburn -7.5,53.2,59.5
OK,,g38,401858209,1,2026-09-05,Tulane,Duke,False,-1.873315,3.361685,3.2,2.6,7.835,7.835000000000001,-8.881784197001252e-16,Duke -7.8,Duke -7.8,Duke -10.5,55.4,53.5
OK,,g63,401864432,1,2026-09-05,Western Kentucky,Nevada,False,-6.748315,-13.638315,2.1,2.6,-4.29,-4.290000000000001,8.881784197001252e-16,Western Kentucky -4.3,Western Kentucky -4.3,Western Kentucky -2.5,51.8,52.5
OK,,g102,401856678,2,2026-09-11,Missouri,Kansas,False,13.661685,4.109185,2.4,2.6,-6.9525,-6.952500000000001,8.881784197001252e-16,Missouri -7,Missouri -7,Missouri -6.5,52.0,51.5
OK,,g122,401862703,2,2026-09-12,Navy,Florida Atlantic,False,0.406685,-8.270815,1.8,2.6,-6.0775,-6.077500000000001,8.881784197001252e-16,Navy -6.1,Navy -6.1,,58.4,
OK,,g123,401866414,2,2026-09-12,Buffalo,Florida International,False,-14.100815,-13.748315,1.8,2.6,2.9525,2.952500000000001,-8.881784197001252e-16,Florida International -3,Florida International -3,,50.15,
OK,,g126,401856681,2,2026-09-12,Tennessee,Georgia Tech,False,15.986685,5.461685,1.4,2.6,-7.925,-7.924999999999999,-8.881784197001252e-16,Tennessee -7.9,Tennessee -7.9,,56.95,
OK,,g129,401858217,2,2026-09-12,Duke,Illinois,False,3.361685,8.264185,1.5,2.6,7.5025,7.5024999999999995,8.881784197001252e-16,Illinois -7.5,Illinois -7.5,,57.25,
OK,,g151,401862705,2,2026-09-12,UNLV,North Texas,False,0.971685,-9.053315,2.9,2.6,-7.425,-7.425000000000001,8.881784197001252e-16,UNLV -7.4,UNLV -7.4,,59.2,
OK,,g158,401856790,2,2026-09-12,Central Florida,Pittsburgh,False,2.764185,8.079185,1.9,2.6,7.915,7.915000000000001,-8.881784197001252e-16,Pittsburgh -7.9,Pittsburgh -7.9,,50.3,
OK,,g167,401856682,2,2026-09-12,Ohio State,Texas,False,30.496685,26.081685,3.0,2.6,-1.815,-1.814999999999999,-8.881784197001252e-16,Ohio State -1.8,Ohio State -1.8,Texas -1.5,50.65,47.5
OK,,g173,401862708,2,2026-09-12,UL-Monroe,UAB,False,-20.260815,-17.018315,3.8,2.6,5.8425,5.842499999999999,8.881784197001252e-16,UAB -5.8,UAB -5.8,,55.2,
OK,,g174,401858443,2,2026-09-12,San Diego State,UCLA,False,-0.143315,5.196685,1.7,2.6,7.94,7.940000000000001,-8.881784197001252e-16,UCLA -7.9,UCLA -7.9,,50.5,
OK,,g221,401864443,3,2026-09-19,Nevada,Middle Tennessee,False,-13.638315,-20.503315,3.2,2.6,-4.265,-4.265000000000001,8.881784197001252e-16,Nevada -4.3,Nevada -4.3,,50.5,
OK,,g226,401856796,3,2026-09-19,Colorado,Northwestern,False,1.444185,4.054185,2.1,2.6,5.21,5.210000000000001,-8.881784197001252e-16,Northwestern -5.2,Northwestern -5.2,,48.05,
OK,,g240,401860887,3,2026-09-19,James Madison,San Diego State,False,-1.608315,-0.143315,1.9,2.6,4.065,4.0649999999999995,8.881784197001252e-16,San Diego State -4.1,San Diego State -4.1,,49.9,
OK,,g245,401861963,3,2026-09-19,Connecticut,Southern Miss,False,-11.530815,-16.623315,2.1,2.6,-2.4925,-2.492500000000001,8.881784197001252e-16,Connecticut -2.5,Connecticut -2.5,,54.0,
OK,,g251,401862774,3,2026-09-19,Temple,Toledo,False,-9.243315,-7.410815,2.6,2.6,4.4325,4.432500000000001,-8.881784197001252e-16,Toledo -4.4,Toledo -4.4,,52.05,
OK,,g261,,4,2026-09-24,Liberty,Coastal Carolina,False,-7.358315,-13.545815,2.3,2.6,-3.5875,-3.587499999999999,-8.881784197001252e-16,Liberty -3.6,Liberty -3.6,,56.35,
OK,,g268,401856698,4,2026-09-26,Vanderbilt,Auburn,False,9.899185,12.364185,2.6,2.6,5.065,5.065000000000001,-8.881784197001252e-16,Auburn -5.1,Auburn -5.1,,51.7,
OK,,g297,401858463,4,2026-09-26,Iowa,Michigan,False,12.776685,17.504185,2.9,2.6,7.3275,7.327499999999999,8.881784197001252e-16,Michigan -7.3,Michigan -7.3,,48.3,
OK,,g298,401858464,4,2026-09-26,Nebraska,Michigan State,False,8.131685,0.509185,2.0,2.6,-5.0225,-5.022499999999999,-8.881784197001252e-16,Nebraska -5,Nebraska -5,,51.65,
OK,,g299,401856703,4,2026-09-26,Missouri,Mississippi State,False,13.661685,5.199185,2.6,2.6,-5.8625,-5.862500000000001,8.881784197001252e-16,Missouri -5.9,Missouri -5.9,,52.95,
OK,,g301,401864509,4,2026-09-26,Air Force,Nevada,False,-5.203315,-13.638315,2.1,2.6,-5.835,-5.835000000000001,8.881784197001252e-16,Air Force -5.8,Air Force -5.8,,50.2,
OK,,g314,401862779,4,2026-09-26,Army,Temple,False,-2.970815,-9.243315,2.9,2.6,-3.6725,-3.6725000000000008,8.881784197001252e-16,Army -3.7,Army -3.7,,55.8,
OK,,g315,401856704,4,2026-09-26,Texas,Tennessee,False,26.081685,15.986685,2.3,2.6,-7.495,-7.495000000000001,8.881784197001252e-16,Texas -7.5,Texas -7.5,,56.8,
OK,,g321,401858469,4,2026-09-26,Oregon,USC,False,27.491685,18.636685,2.4,2.6,-6.255,-6.255000000000001,8.881784197001252e-16,Oregon -6.3,Oregon -6.3,,55.75,
OK,,g336,401858245,5,2026-10-02,Pittsburgh,Virginia Tech,False,8.079185,8.726685,2.3,2.6,3.2475,3.247499999999999,8.881784197001252e-16,Virginia Tech -3.2,Virginia Tech -3.2,,53.3,
OK,,g339,401856817,5,2026-10-03,Baylor,Arizona State,False,5.111685,6.309185,2.2,2.6,3.7975,3.7975000000000008,-8.881784197001252e-16,Arizona State -3.8,Arizona State -3.8,,54.95,
OK,,g342,401866432,5,2026-10-03,Western Michigan,Buffalo,False,-6.103315,-14.100815,2.8,2.6,-5.3975,-5.397500000000001,8.881784197001252e-16,Western Michigan -5.4,Western Michigan -5.4,,44.3,
OK,,g343,401866430,5,2026-10-03,Akron,Central Michigan,False,-17.863315,-12.708315,1.7,2.6,7.755,7.754999999999999,8.881784197001252e-16,Central Michigan -7.8,Central Michigan -7.8,,45.95,
OK,,g346,,5,2026-10-03,Georgia Southern,Coastal Carolina,False,-10.300815,-13.545815,2.3,2.6,-0.645,-0.6449999999999991,-8.881784197001252e-16,Georgia Southern -0.6,Georgia Southern -0.6,,55.4,
OK,,g351,401858253,5,2026-10-03,Virginia,Florida State,False,7.764185,8.889185,1.9,2.6,3.725,3.724999999999999,8.881784197001252e-16,Florida State -3.7,Florida State -3.7,,48.25,
OK,,g371,401858475,5,2026-10-03,Maryland,Nebraska,False,3.031685,8.131685,1.5,2.6,7.7,7.699999999999999,8.881784197001252e-16,Nebraska -7.7,Nebraska -7.7,,49.75,
OK,,g392,,6,2026-10-07,New Mexico State,Florida International,False,-16.743315,-13.748315,1.8,2.6,5.595,5.594999999999999,8.881784197001252e-16,Florida International -5.6,Florida International -5.6,,53.45,
OK,,g411,,6,2026-10-10,James Madison,Georgia Southern,False,-1.608315,-10.300815,3.6,2.6,-6.0925,-6.092500000000001,8.881784197001252e-16,James Madison -6.1,James Madison -6.1,,53.5,
OK,,g419,401858480,6,2026-10-10,Illinois,Michigan State,False,8.264185,0.509185,2.0,2.6,-5.155,-5.154999999999999,-8.881784197001252e-16,Illinois -5.2,Illinois -5.2,,53.4,
OK,,g421,401858260,6,2026-10-10,Wake Forest,NC State,False,3.041685,5.036685,3.1,2.6,4.595,4.595000000000001,-8.881784197001252e-16,NC State -4.6,NC State -4.6,,50.45,
OK,,g428,401866438,6,2026-10-10,Central Michigan,Ohio,False,-12.708315,-11.000815,2.9,2.6,4.3075,4.307500000000001,-8.881784197001252e-16,Ohio -4.3,Ohio -4.3,,43.25,
OK,,g430,401856717,6,2026-10-10,Texas,Oklahoma,True,26.081685,19.381685,3.3,0.0,-6.7,-6.699999999999999,-8.881784197001252e-16,Texas -6.7,Texas -6.7,,49.1,
OK,,g438,401861964,6,2026-10-10,Connecticut,Temple,False,-11.530815,-9.243315,2.9,2.6,4.8875,4.887499999999999,8.881784197001252e-16,Temple -4.9,Temple -4.9,,55.95,
OK,,g440,401864518,6,2026-10-10,North Dakota State,UNLV,False,-4.023315,0.971685,2.1,2.6,7.595,7.595000000000001,-8.881784197001252e-16,UNLV -7.6,UNLV -7.6,,54.9,
OK,,g441,401864517,6,2026-10-10,Nevada,UTEP,False,-13.638315,-19.480815,2.5,2.6,-3.2425,-3.2424999999999993,-8.881784197001252e-16,Nevada -3.2,Nevada -3.2,,48.4,
OK,,g446,401858487,6,2026-10-10,Iowa,Washington,False,12.776685,13.781685,2.1,2.6,3.605,3.604999999999999,8.881784197001252e-16,Washington -3.6,Washington -3.6,,48.8,
OK,,g450,,7,2026-10-13,Delaware,Middle Tennessee,False,-10.825815,-20.503315,3.2,2.6,-7.0775,-7.077500000000001,8.881784197001252e-16,Delaware -7.1,Delaware -7.1,,55.85,
OK,,g465,401866443,7,2026-10-17,Western Michigan,Central Michigan,False,-6.103315,-12.708315,1.7,2.6,-4.005,-4.005000000000001,8.881784197001252e-16,Western Michigan -4,Western Michigan -4,,45.9,
OK,,g467,401856833,7,2026-10-17,Utah,Colorado,False,11.559185,1.444185,2.6,2.6,-7.515,-7.514999999999999,-8.881784197001252e-16,Utah -7.5,Utah -7.5,,52.65,
OK,,g469,401866444,7,2026-10-17,Toledo,Eastern Michigan,False,-7.410815,-14.605815,1.5,2.6,-4.595,-4.594999999999999,-8.881784197001252e-16,Toledo -4.6,Toledo -4.6,,47.6,
OK,,g472,401856831,7,2026-10-17,Oklahoma State,Houston,False,5.731685,9.189185,1.7,2.6,6.0575,6.057500000000001,-8.881784197001252e-16,Houston -6.1,Houston -6.1,,53.75,
OK,,g475,401856830,7,2026-10-17,Kansas,Kansas State,False,4.109185,8.431685,3.8,2.6,6.9225,6.922499999999999,8.881784197001252e-16,Kansas State -6.9,Kansas State -6.9,,55.5,
OK,,g481,401858490,7,2026-10-17,Penn State,Michigan,False,15.419185,17.504185,2.9,2.6,4.685,4.684999999999999,8.881784197001252e-16,Michigan -4.7,Michigan -4.7,,50.6,
OK,,g485,401856721,7,2026-10-17,Missouri,Ole Miss,False,13.661685,18.556685,2.4,2.6,7.495,7.495000000000001,-8.881784197001252e-16,Ole Miss -7.5,Ole Miss -7.5,,51.9,
OK,,g489,401862805,7,2026-10-17,Tulsa,Rice,False,-8.913315,-14.488315,2.9,2.6,-2.975,-2.974999999999999,-8.881784197001252e-16,Tulsa -3,Tulsa -3,,52.2,
OK,,g490,401858268,7,2026-10-17,Virginia,SMU,False,7.764185,12.461685,3.4,2.6,7.2975,7.297499999999999,8.881784197001252e-16,SMU -7.3,SMU -7.3,,49.4,
OK,,g494,,7,2026-10-17,Arkansas State,Southern Miss,False,-9.583315,-16.623315,2.1,2.6,-4.44,-4.440000000000001,8.881784197001252e-16,Arkansas State -4.4,Arkansas State -4.4,,55.8,
OK,,g507,401856726,7,2026-10-17,Arkansas,Vanderbilt,False,5.084185,9.899185,0.9,2.6,7.415,7.414999999999999,8.881784197001252e-16,Vanderbilt -7.4,Vanderbilt -7.4,,60.45,
OK,,g516,,8,2026-10-22,James Madison,Appalachian State,False,-1.608315,-11.408315,1.8,2.6,-7.2,-7.200000000000001,8.881784197001252e-16,James Madison -7.2,James Madison -7.2,,53.25,
OK,,g518,401862808,8,2026-10-23,Army,Tulsa,False,-2.970815,-8.913315,0.7,2.6,-3.3425,-3.3425000000000007,8.881784197001252e-16,Army -3.3,Army -3.3,,53.65,
OK,,g529,401858276,8,2026-10-24,Virginia Tech,Clemson,False,8.726685,12.639185,2.5,2.6,6.5125,6.512499999999999,8.881784197001252e-16,Clemson -6.5,Clemson -6.5,,49.55,
OK,,g530,401860905,8,2026-10-24,San Diego State,Colorado State,False,-0.143315,-10.543315,2.0,2.6,-7.8,-7.800000000000001,8.881784197001252e-16,San Diego State -7.8,San Diego State -7.8,,46.95,
OK,,g536,401866446,8,2026-10-24,Akron,Kent State,False,-17.863315,-19.920815,2.1,2.6,0.5425,0.5424999999999991,8.881784197001252e-16,Kent State -0.5,Kent State -0.5,,48.15,
OK,,g538,,8,2026-10-24,Old Dominion,Louisiana Tech,False,-4.468315,-9.280815,2.4,2.6,-2.2125,-2.212500000000001,8.881784197001252e-16,Old Dominion -2.2,Old Dominion -2.2,,49.2,
OK,,g541,401858497,8,2026-10-24,Iowa,Minnesota,False,12.776685,4.966685,2.4,2.6,-5.21,-5.210000000000001,8.881784197001252e-16,Iowa -5.2,Iowa -5.2,,46.2,
OK,,g548,401858498,8,2026-10-24,Rutgers,Northwestern,False,1.309185,4.054185,2.1,2.6,5.345,5.345000000000001,-8.881784197001252e-16,Northwestern -5.3,Northwestern -5.3,,52.0,
OK,,g550,401856836,8,2026-10-24,Colorado,Oklahoma State,False,1.444185,5.731685,2.8,2.6,6.8875,6.887499999999999,8.881784197001252e-16,Oklahoma State -6.9,Oklahoma State -6.9,,52.3,
OK,,g554,401858272,8,2026-10-24,NC State,Stanford,False,5.036685,-2.440815,1.4,2.6,-4.8775,-4.877500000000001,8.881784197001252e-16,NC State -4.9,NC State -4.9,,51.35,
OK,,g562,401856837,8,2026-10-24,Houston,Utah,False,9.189185,11.559185,3.3,2.6,4.97,4.969999999999999,8.881784197001252e-16,Utah -5,Utah -5,,54.1,
OK,,g563,401858271,8,2026-10-24,Duke,Virginia,False,3.361685,7.764185,3.3,2.6,7.0025,7.0024999999999995,8.881784197001252e-16,Virginia -7,Virginia -7,,53.25,
OK,,g564,401860907,8,2026-10-24,Boise State,Washington State,False,5.809185,-3.653315,3.3,2.6,-6.8625,-6.862500000000001,8.881784197001252e-16,Boise State -6.9,Boise State -6.9,,48.85,
OK,,g577,401856733,9,2026-10-31,Missouri,Arkansas,False,13.661685,5.084185,2.4,2.6,-5.9775,-5.977500000000001,8.881784197001252e-16,Missouri -6,Missouri -6,,56.25,
OK,,g581,401856846,9,2026-10-31,Kansas State,Colorado,False,8.431685,1.444185,2.6,2.6,-4.3875,-4.387499999999999,-8.881784197001252e-16,Kansas State -4.4,Kansas State -4.4,,53.65,
OK,,g588,,9,2026-10-31,Coastal Carolina,Georgia State,False,-13.545815,-19.380815,1.7,2.6,-3.235,-3.234999999999999,-8.881784197001252e-16,Coastal Carolina -3.2,Coastal Carolina -3.2,,56.95,
OK,,g602,,9,2026-10-31,Marshall,Old Dominion,False,-7.870815,-4.468315,1.7,2.6,6.0025,6.002500000000001,-8.881784197001252e-16,Old Dominion -6,Old Dominion -6,,54.6,
OK,,g606,401858281,9,2026-10-31,Georgia Tech,Pittsburgh,False,5.461685,8.079185,1.9,2.6,5.2175,5.217500000000001,-8.881784197001252e-16,Pittsburgh -5.2,Pittsburgh -5.2,,53.1,
OK,,g613,401856845,9,2026-10-31,Kansas,TCU,False,4.109185,8.459185,2.2,2.6,6.95,6.949999999999999,8.881784197001252e-16,TCU -7,TCU -6.9,,54.05,
