pulled_at,source,source_url,item_title,item_url,raw_text,content_hash,relevance_score,keyword_hits,row_type
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Louisiana Tech,https://www.cfbdepth.com/la-tech/,Louisiana Tech,511b8de1c4e994bafdbd924aea32218a68ce5f1414c122afaa0d2395637bd9c4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Middle Tennessee,https://www.cfbdepth.com/mtsu/,Middle Tennessee,815f27ed71caf1a21383c81e69c7d4021893aa3a059d0c45c3fea1d17a69e551,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Missouri State,https://www.cfbdepth.com/missouri-state-football-depth-chart/,Missouri State,f554550ce052e44d15f74cd5062cd8f4396f360fed87b4e5d7f0cf9d8ea10bf5,2,"miss,depth",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,New Mexico State,https://www.cfbdepth.com/nm-state/,New Mexico State,816adc84dd5331663ddacb982ca11ab97c1bc5dded6e9fe40eca329514b49fc2,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Sam Houston,https://www.cfbdepth.com/sam-houston/,Sam Houston,314eb3885bc021e8bb586149c3dadbc809655e836132ad931bb40628a2eeec7e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,UTEP,https://www.cfbdepth.com/utep/,UTEP,2e9bcb2af7e9e141a69e85bac2dfa99ae3f8e92a787749d9297bcea516c0e340,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Western Kentucky,https://www.cfbdepth.com/wku/,Western Kentucky,1e8d1db9305c025b851557f1059ee21a6fda30c2e60d053f0c5a4ea0839838fa,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,MAC,https://www.cfbdepth.com/category/mac/,MAC,94cdbe63d021cb65f4dae07653fe581e61505f0c7ddb5b539a36528a81875eb9,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Akron,https://www.cfbdepth.com/akron/,Akron,01d1a43b43478af6c73636e4bbbd6fadb9f3505bc02ace727759205bde4d25bc,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Ball State,https://www.cfbdepth.com/ball-state/,Ball State,13a5f44da4665be3a9b483517b5e7879b147301a529c1d7e5a62ed3acdb3e55c,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Bowling Green,https://www.cfbdepth.com/bgsu/,Bowling Green,ab34b5c7006111947ecdc5e0892227f378c51afc71b4e233282987815298c526,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Buffalo,https://www.cfbdepth.com/buffalo/,Buffalo,140586981505dfbf22d3e1c769f711086b788e6f02467f17918505031e96b588,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Central Michigan,https://www.cfbdepth.com/cmu/,Central Michigan,b9f89edb34bf2b4ef2a68f418f842ab69f7ac9e90360f52cbcf8e3af1b34aef3,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Eastern Michigan,https://www.cfbdepth.com/emu/,Eastern Michigan,d22069536ed16d7ff779bdd79437509a9a3cb7fec60eab75b758d0759ef9dc11,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Kent State,https://www.cfbdepth.com/kent-state/,Kent State,0374ab0d52bbce14b8ac8cec77d7279c6d60f9feb2634708c6b6d0a2dc85b57f,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,UMass,https://www.cfbdepth.com/umass/,UMass,80f50c6e19873ca3e65712665812f65cfa552ca2fa08a5ab6fc9085a477d27aa,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Miami (OH),https://www.cfbdepth.com/miami-oh/,Miami (OH),2caff48514ed4cc5010e21d072869c896e7bedd0dba6445397cfbcf6b45673f0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Northern Illinois,https://www.cfbdepth.com/niu/,Northern Illinois,0e0fa4b12b8eb4b02af7613a2adca578a3a80c0f59f8cedce3634cc9ce959359,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Ohio,https://www.cfbdepth.com/ohio/,Ohio,da7b3460bcfe42bc4eaebb2317e7a0bb61c12c2a1972763c15575aa3cc7b4866,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Toledo,https://www.cfbdepth.com/toledo/,Toledo,05b315e2a8e70d3da6e78974b2e4da98f18ec210dda30a80ef0363bff74bb93f,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Western Michigan,https://www.cfbdepth.com/wmu/,Western Michigan,46bdb8aa1d508c6896e4ec0add7b93c7a949e3b329757e1675ba89b25d1a8eb4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Mountain West,https://www.cfbdepth.com/category/mwc/,Mountain West,2fc7a175bbda3554d4c7b9e3abece235c225a6f3fbbb3774366492ad1dfb99a0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Air Force,https://www.cfbdepth.com/air-force/,Air Force,06ed6d0ea587d799d8cdbbf9b643dac5ea377f9e37aa3724b4ae036d3cdf66df,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Boise State,https://www.cfbdepth.com/boise/,Boise State,ee9a9d8d23affd8b8660fb41c81fe28108d13f6e995d302dec4011cebb17ab45,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Colorado State,https://www.cfbdepth.com/colorado-state/,Colorado State,46fe62d840b5f4a495144e2aed23a8cfac39c3eb651daf5f7085ad95e9998239,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Fresno State,https://www.cfbdepth.com/fresno/,Fresno State,8f8f465be32a202edc5914b0c6a70537c17ca9116003627411ee6038ba848df0,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Hawaii,https://www.cfbdepth.com/hawaii/,Hawaii,3ad0245e7c0b63a9666acae9dd6ebc108feaf56bc686222387a5a08694427ead,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Nevada,https://www.cfbdepth.com/nevada/,Nevada,cdf6b6f0735b52ac11fc9d3b848e1cc4d054d2188fde0d8ac950dcabff9ef441,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,New Mexico,https://www.cfbdepth.com/unm/,New Mexico,f4890945b9d3b05e58ffffafcba0678e40a09cf21776390687e60dc8100af23f,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,San Diego State,https://www.cfbdepth.com/sdsu/,San Diego State,e188606946f4e48fb254f1bba12e1b807fd3c10c51e4507f60dc6a435a45359d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,San Jose State,https://www.cfbdepth.com/sjsu/,San Jose State,83033209b52cce070281bd06c3252c5202aa6519cb259fca329672ca98e526b1,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Wyoming,https://www.cfbdepth.com/wyoming/,Wyoming,3d765b114f94878ada2e046c74b06602c62a6f364df47be1c536897dc4f12598,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,UNLV,https://www.cfbdepth.com/unlv/,UNLV,185c1519c17f99f8f34e3e849cef403a4dfc85bc49f43ad9cbb38ea45a544ceb,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Utah State,https://www.cfbdepth.com/utah-state/,Utah State,8c279e10e093f7150af0fd4b2cc25324f0757dc8244831abe2ebaa00cf7ca400,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Sun Belt,https://www.cfbdepth.com/category/sun-belt/,Sun Belt,90b207b86ad221304f5bd23a45320ecc138df2930696e7b83384b0203e4a5762,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Appalachian State,https://www.cfbdepth.com/app-state/,Appalachian State,a8e5e609bbf3c31b96337c214434750c8cd12e3c0312653ea87eb5abce1f78c4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Arkansas State,https://www.cfbdepth.com/ark-state/,Arkansas State,d265910fb1e3c82b63bf6e6a9ecd444a39cf043a67d7fef6e9dd610763bf6b7e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Coastal Carolina,https://www.cfbdepth.com/coastal/,Coastal Carolina,f879e4a9e8b8cfa794d4d9c58cd7fd9fd1c0172003456dabfc2ac6cd160e1add,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Georgia Southern,https://www.cfbdepth.com/ga-southern/,Georgia Southern,5052119b2dbbc10992080621b61e55dd8abba61fdd3e0d53a464ff179bfe8b1b,2,"out,depth",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Georgia State,https://www.cfbdepth.com/ga-state/,Georgia State,3adf27ad13c954bd68aed2d83adf0f6fb389aee17691fb4920a401eaa6585752,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,James Madison,https://www.cfbdepth.com/jmu/,James Madison,71f01ffdd07803b015578abca8394d5777d6c018fd1ae362a18608ebd2df0db4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Louisiana,https://www.cfbdepth.com/louisiana/,Louisiana,02fe60d50a558d6dd57367fa873a5db382cb2546bd0abb07bd3ae96199cdea14,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Louisiana-Monroe,https://www.cfbdepth.com/ulm/,Louisiana-Monroe,d9cc7f445dccc053e6136783543a71ac839e0e59f6f9c02b68f38cd0496d1f23,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Marshall,https://www.cfbdepth.com/marshall/,Marshall,1cdd9237a87dd9b8a71c2da02b89d473f56f163b505392ca1591f66cd4517b73,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Old Dominion,https://www.cfbdepth.com/odu/,Old Dominion,b2e5a47f6387e12b492ac434c32edd7037523de309b6f73369902c5f803bd3ef,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,South Alabama,https://www.cfbdepth.com/usa/,South Alabama,88f733923008b2191101e631ee0626687799093990ca350969dd2abb4854277f,2,"out,depth",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Southern Miss,https://www.cfbdepth.com/southern-miss/,Southern Miss,0309db4eff481e4ff918a90da75e447f50363128904d7f331d2222987101de8f,3,"out,miss,depth",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Texas State,https://www.cfbdepth.com/tx-state/,Texas State,df1aa39ffdc7a46ae449786b17c0650fcc72ee6ed13d37a912ddaab350318ea6,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Troy,https://www.cfbdepth.com/troy/,Troy,31825fc4836b44ce80f025163e099664fbe05febf4ef4217efcaae2d4f360c9a,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,UPDATES,https://www.cfbdepth.com/updates/,UPDATES,a41df69525769f77a844354628eebb3380edc9493ba4d35e78ac3fbfdf6caf31,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Rankings,https://www.cfbdepth.com/rankings/,Rankings,6299bbb7573d9eb50da9fc84dc1e0f0ff6cde2387b3fa3eb441cd502a3529144,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,All-In Rankings,https://www.cfbdepth.com/all-in-rankings/,All-In Rankings,5c2bd0cce8940ad25588c00752d987a3bad7df08ca2565da1a5dc37c11dd97db,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team Talent Rankings,https://www.cfbdepth.com/team-talent-rankings/,Team Talent Rankings,2f7729c27ccf64ab64bf5555358cb12ceb6c3b16b029b22f76535fd2cdfd9547,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Coaching Staff Rankings,https://www.cfbdepth.com/coaching-staff-rankings/,Coaching Staff Rankings,958fbd4f091a5050de81ee16667dbb8ec22d3d2ae16ca1090ced3e658efc3380,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Depth Grades – Overall,https://www.cfbdepth.com/depth-grades-overall/,Depth Grades – Overall,675aba15161448f1e9c1e663aef67538a94243f4e8f762ec1fdc4b112563d241,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Depth Grades – Offense,https://www.cfbdepth.com/depth-grades-offense/,Depth Grades – Offense,6e1fbb49cfe330f5397bc3f67608275320d19b944006f1573dfa299c4d2bb26d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Depth Grades – Defense,https://www.cfbdepth.com/depth-grades-defense/,Depth Grades – Defense,af2e4d61eb47cad25c1eca66ab6c809317a6cfb850c2a4cbda0efa01a584f1c1,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Strength of Schedule +,https://www.cfbdepth.com/sos/,Strength of Schedule +,6342611958fb32950809047b2c524dcdb80e78dab986a0d2f56839230e53b388,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2026 Portal Tracker,https://www.cfbdepth.com/2026-college-football-transfer-portal-tracker/,2026 Portal Tracker,66672ce5321cc7603562e83339e5ffd7988fdadbddbe18715d4b37cab5ca20b3,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Portal King Challenge,https://www.cfbdepth.com/transfer-portal-king-challenge/,Portal King Challenge,0577e58ecb3f759498056dd2ec8c422ddc98c0efc1fc961b52744826525a12e7,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2026 Portal Tracker: Players,https://www.cfbdepth.com/2026-portal-tracker-players/,2026 Portal Tracker: Players,fd66a400889806b3746bbac5bd55eff742a42d3eea45632f6dc78271f4724cd6,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2026 Portal Tracker: Latest,https://www.cfbdepth.com/2026-portal-tracker-latest/,2026 Portal Tracker: Latest,ec2ee53ea72d242a9c0164c6e90cdfc16459842bbbb7b68c71937fbd42ce1749,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2026 Portal Tracker: Team Rankings,https://www.cfbdepth.com/team-transfer-portal-rankings/,2026 Portal Tracker: Team Rankings,b6bf43c119c99a224d49dfd37167504c01e2af817b4f00e1cb1a71673cae4fe0,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2026 Portal Tracker: Team Breakdowns,https://www.cfbdepth.com/2026-portal-tracker-team-breakdowns/,2026 Portal Tracker: Team Breakdowns,0a60f9af10b918a5bc4b3148cdac2ffca767350c8500b1d5a67ce8b6a588dc1f,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Projections,https://www.cfbdepth.com/projections/,Projections,b6bc600cd815074fae12e87d711285b434c36101e1e8231de58744977d1e85a4,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2025 Season,https://www.cfbdepth.com/2025-season-projections/,2025 Season,119a8b8b43ffc07f6a0a44e4a882712f0dee7df384f02e2713355c8428a04fd9,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Player,https://www.cfbdepth.com/2025-season-player-projections/,Player,51fbd0ea8ff28a86f33221d6ed31e05eb4c943c68f302be0eff5f816f82e26b5,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,QB,https://www.cfbdepth.com/2025-season-player-projections-qb/,QB,f4c58d6d123eaf1ad64d3f62c13dffb4537a236058ea63def54fc57dedff48a2,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,RB,https://www.cfbdepth.com/2025-season-player-projections-rb/,RB,05de96559852354aba7d3a42d141ca320079741c2f9f2993772f418887fcdb93,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,WR,https://www.cfbdepth.com/2025-season-player-projections-wr/,WR,49288194318323e7c75eded521a5bfe900d290f4fa72d2c44ce00333bd15d1e3,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,TE,https://www.cfbdepth.com/2025-season-player-projections-te/,TE,716e0519465cc333a4c7d09e3a7fd75601d732a5aa6b9c8db903d556099bb9f5,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,K,https://www.cfbdepth.com/2025-season-player-projections-k/,K,3e714468be3b01718ace38744984b04fe0400ba283ca6e624525c7ee07a6b171,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,DEF,https://www.cfbdepth.com/2025-season-player-projections-def/,DEF,77dfefe7a67357d8f78f448e5749b3e8dc1419b84caffaf23d90ed6471a3961d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team,https://www.cfbdepth.com/2025-season-team/,Team,ebc58e14de1fa870baeca48651de5674c91512228263841df281ed2f1cd9a551,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,2025 Weekly,https://www.cfbdepth.com/2025-weekly-projections/,2025 Weekly,4d4b8904509d9f93f9fe8df6e84f1666435881f00821a8eb99d84fe73e609162,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Player,https://cfbdepth.com/2025-weekly-player-projections-qb,Player,3c5d1b8eeef850ff7396856e4fc99f23b8196f6ac99787c23c7331d31a8ce393,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,QB,https://www.cfbdepth.com/2025-weekly-player-projections-qb/,QB,bb02e7391f244aeae7b6cc6c3bb55fff4ec1871dbd68c4a451cdb11a3715ff37,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,RB,https://www.cfbdepth.com/2025-weekly-player-projections-rb/,RB,b0747d4c53a7f6b121c8d9e9b14fac11ae940f353cd5574c20227ad93529c5cb,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,WR,https://www.cfbdepth.com/2025-weekly-player-projections-wr/,WR,7cb1aabe69d9eb089a6875165ff7f8496ac4a105bbf591c0a18785c4880e85c3,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,TE,https://www.cfbdepth.com/2025-weekly-player-projections-te/,TE,a0f6ee1c9ba7e30af91ecccda80bda60b3e7df478152183b1df3c58e33e2c93e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,K,https://www.cfbdepth.com/2025-weekly-player-projections-k/,K,4dfd458b195978feb969d9c82c6ffb33662f6358e020c246398de09be35a7431,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team,https://www.cfbdepth.com/2025-weekly-team/,Team,5c17bc8d97b632d19108e8acabe957db127581dcaeb65d130255893ec8aca88e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team Offense,https://www.cfbdepth.com/2025-weekly-team-projections-offense/,Team Offense,043ee2ef6c64072eeaf545cb6437bc38889f45028d913ddb3c0d12115a208ab8,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Team Defense,https://www.cfbdepth.com/2025-weekly-team-projections-defense/,Team Defense,15a2875e21fd6ecfb79a5fe920d52faab5087d83ffe3720a02b43e431ce4e34d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Content,https://www.cfbdepth.com/category/content/,Content,82986524fc58645ac96b2ff1e4c629af1933d87b02da39e4df5ba779c34835b5,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Game Cards,https://www.cfbdepth.com/category/content/gamecards/,Game Cards,c77674977e736589aca22b11dac18a2b38aba8312846b49bb5c3920c8bfc630d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,CFB DeptHITS,https://www.cfbdepth.com/cfb-depthits/,CFB DeptHITS,523f6a71007fc542e1697c3ceeb020958f769265ade6a8a7390d7d5f922712a6,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Model (CFBDm),https://www.cfbdepth.com/model/,Model (CFBDm),779bdb5c91a5feef5278dabbbb06d400db7c857115e33a8d0768cddad9e0c2be,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Recap Rundown,https://www.cfbdepth.com/category/content/recaps/,Recap Rundown,b0561dbd33222abb4f40195d5571abf3a494a479f6098d62f392f66d23c4d94e,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Portal Pulse,https://www.cfbdepth.com/category/content/pulse/,Portal Pulse,eb593714aa3a93e0d6557e4936486df494542ce92adfcea11602ee928dd32d4e,2,"depth,portal",
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Magazines,https://www.cfbdepth.com/state-of-the-chart-college-football-preview-magazine/,Magazines,0a8dd33c74689d44c6ad3668e5fe9d980bea057bbaf476a6ed224ff7fc4a96d1,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,State of the Chart Magazine,https://www.cfbdepth.com/state-of-the-chart-college-football-preview-magazine/,State of the Chart Magazine,3dacdc5ae478b44eaab1099acb7cdf3c3f79711f975c29254393d9d771710e09,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Postseason Guide (PSG),https://www.cfbdepth.com/psg/,Postseason Guide (PSG),bfcfc0d26be1a9e674c0dcab405fa4baf902a1b89347f19268ad9b2726b24b6f,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,PSG LIVE,https://www.cfbdepth.com/psg-live/,PSG LIVE,2e5b392aaad91e398b691097da6074f2e7adc1375290b2e25d6cf40f21421f79,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,The Year That Was Magazine,https://www.cfbdepth.com/the-year-that-was-magazine/,The Year That Was Magazine,db1d09f249eb143d4d56c3559ca3dffc9127d17e11ca9195b9b4f1669b934042,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Advanced Stats,https://www.cfbdepth.com/advanced-stats/,Advanced Stats,311aca9d6bf15aff51abe17c6a29bf4940b309af3a3456d8d1cd89c5b3c1e26d,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,dWIN 2025,https://www.cfbdepth.com/dwin-2025/,dWIN 2025,5f556773810f2809a72b5eac4aa49ee6814df2775f6ae0829a396cf77fc0f1fd,1,depth,
2026-06-20T15:33:08.301261+00:00,CFBDepth Latest Injury Status,https://www.cfbdepth.com/latest-injury-status/,Scripted Drive Data,https://www.cfbdepth.com/scripted-drive-data/,Scripted Drive Data,59ee59d5231a6d61ea61e70fa8e28f273767babb4a8677f045185f8ec9c86970,1,depth,
